"watershed","reach","position","ID","mean_well_depth_cm","lat","lon","elevation","doc_mg.l","TYPE","Time","doc_mg.l.1","tdn_mg.l","na_mg.l","nh4_mg.l","K_mg.l","Mg_mg.l","Ca_mg.l","F_mg.l","Cl_mg.l","NO3_mg.l","PO4_mg.l","SO4_mg.l","usfs_DOC","MSU_DOC","date","fullid","Int_Abs","dec_254","dec_300","dec_562","a300","a305","a313","a320","a340","a380","a395","a412","Slope_ratio","Int_Fluor","peak_A_250.450","peak_C_350.450","peak_T_275.340","Fluorescence_Index","SUVA254","peak_ratioAT","peak_ratioCA","peak_ratioCT","Filename","area_m","analysis","area_km","transect","Qm3_s","fraction","reachposition","count_1.5","count_6.10","count_11.15","count_.15","percent_1.5","percent_6.10","percent_11.15","percent_.15","site","year","ndmi_raster_mean","ndmi_raster_median","ndvi_raster_mean","ndvi_raster_median","twi_mean","twi_median","slope_mean","slope_median","elevabovestreams_mean","elevabovestreams_median","disttostreams_mean","disttostreams_median","aspect_mean","aspect_median","resampled_mean","resampled_median","distance.to.outlet","percent_Beetle.kill","percent_Meadows","percent_Old.Forest","percent_cut.regenerating","percent_Tundra","stage","stage_num","Input.mm","snowpack_3day_avg","melt_snow_interact"
"fc","fc1","stream",97,NA,39.89111996,-105.867844,NA,1.89,"monitoring","11:20",1.89,0.09,2.86,0.02,0.72,1.27,4.38,0.05,0.11,0.04,0,2.05,1.89,NA,2021-07-15,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fc1_stream",2859800,"dinf",2.8598,1,0.020546114,1,"FC1_stream",13548,12768,1430,110,48.63584147,45.83572659,5.13354394,0.394887995,"fc1",2021,0.08994141,0.09260531,0.206557468,0.204130158,6.717443466,6.496062756,14.61641216,14.14783287,68.64491455,52.89526367,280.5364101,230,193.5775497,283.5976723,3202.515869,3194.501465,0,40.43506078,2.815099168,31.76583493,24.98400512,0,"Upper Descending Limb",3,0,0,0
"fc","fc1","stream",366,NA,39.89111996,-105.867844,NA,3.967,"synoptic","18:00",3.967,0.26,1.99,0.01,0.76,1.07,6.8,0.05,0.18,0.09,0,1.65,NA,3.967,2022-06-20,"FEF3660210i1h",935.5251533,14.48778593,8.029364179,0,18.49162571,17.14982034,15.24429104,13.71648515,10.06290836,5.065672197,3.88717734,2.935395603,0.825765063+0i,261695.554,43.54136523,17.00333131,21.31667104,1.434591024,3.65207611,2.042596855,0.390509834,0.797654159,"fc1_stream",2859800,"dinf",2.8598,1,0.078154456,1,"FC1_stream",13548,12768,1430,110,48.63584147,45.83572659,5.13354394,0.394887995,"fc1",2022,0.08994141,0.09260531,0.206557468,0.204130158,6.717443466,6.496062756,14.61641216,14.14783287,68.64491455,52.89526367,280.5364101,230,193.5775497,283.5976723,3202.515869,3194.501465,0,40.43506078,2.815099168,31.76583493,24.98400512,0,"Upper Descending Limb",3,12.3452231864979,0,0
"fc","fc1.25","stream",367,NA,39.889937,-105.8656662,NA,2.965,"synoptic","18:00",2.965,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.965,2022-06-20,"FEF3670210i1h",837.6171719,11.86998773,6.931348423,0,15.96289542,14.82376924,13.26001772,11.82084088,9.038282208,4.860681015,3.748629724,2.913316655,0.857234861+0i,202849.0822,49.43481541,13.01777094,15.63292764,1.391392358,4.003368543,3.162223772,0.263332043,0.832714846,"fc1.25_stream",2623600,"dinf",2.6236,1.25,0.078154456,0.9,"FC1.25_stream",13548,12768,1430,110,48.63584147,45.83572659,5.13354394,0.394887995,"fc1.25",2022,0.0913029,0.09401761,0.206322789,0.20403254,6.729207993,6.530427933,14.43404293,13.99372482,70.76675181,55.24572754,289.4913916,240.4163056,197.106334,289.3931725,3214.432861,3205.086426,116.91,40.26243094,3.07320442,30.49033149,26.17403315,0,"Upper Descending Limb",3,12.3452231864979,0,0
"fc","fc1.5","stream",365,NA,39.8874869,-105.8643838,NA,3.534,"synoptic","17:30",3.534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.08,3.534,2022-06-20,"FEF3650210i1h",817.76,12.613,6.9914,0,16.101,14.937,13.284,11.956,8.7706,4.4492,3.4413,2.6172,0.82882+0i,231000,38.559,15.137,18.389,1.4413,3.569043577,2.096851379,0.392567235,0.823155147,"fc1.5_stream",2619800,"mult",2.6198,1.5,0.078154456,0.85,"FC1.5_stream",13548,12768,1430,110,48.63584147,45.83572659,5.13354394,0.394887995,"fc.1.5",2022,0.0913029,0.09401761,0.206322789,0.20403254,6.729207993,6.530427933,14.43404293,13.99372482,70.76675181,55.24572754,289.4913916,240.4163056,197.106334,289.3931725,3214.432861,3205.086426,NA,41.91940174,3.697548816,27.87702534,26.5060241,0,"Upper Descending Limb",3,12.3452231864979,0,0
"fc","fc2.5","stream",359,NA,39.8796695,-105.8639699,NA,3.811,"synoptic","15:00",3.811,NA,1.94,0.02,0.69,0.91,4.9,0.05,0.2,0.09,0,1.49,NA,3.811,2022-06-20,"FEF3590210i1h",923.67,14.021,7.7596,0,17.87,16.598,14.873,13.425,9.931,5.1255,4.0074,2.9969,0.77379+0i,257000,102.18,16.405,20.275,1.4203,3.679086854,5.039704069,0.16055001,0.809124538,"fc2.5_stream",570000,"StreamStat",0.57,2.5,0.079485347,0.5,"FC2.5_stream",9048,7567,1022,90,51.04078524,42.68629774,5.765216901,0.507700118,"fc2.5",2022,0.101696685,0.102861054,0.20975399,0.207049742,6.864738464,6.70546484,14.53550911,13.75000572,73.36017682,54.27868652,299.0693696,245.5634919,201.621328,305.4028175,3283.803711,3284.62085,NA,45.56473829,4.297520661,24.4077135,25.73002755,0,"Upper Descending Limb",3,12.3452231864979,0,0
"dh","dh1","rw1",324,121.6,39.90121001,-105.906394,NA,5.011,"synoptic","9:00",5.011,NA,1.37,0.03,0.9,1.32,13.22,0.02,0.33,0.11,0,2.31,NA,5.011,2022-06-07,"FEF3240308i1h",1158.7,17.186,9.5503,0,21.994,20.398,18.164,16.544,12.373,6.6858,5.3583,4.1473,0.91874+0i,785000,198.83,48.413,60.871,1.5011,3.42965476,3.266415863,0.243489413,0.795337681,"dh1_rw1",2,"dinf",2e-06,1,0.105451882,1,"DH1_rw1",1,1,1,1,25,25,25,25,"dh1",2022,0.065771155,0.06573255,0.215004429,0.215461239,6.545880318,6.545880318,6.944387918,6.944387918,6.35925293,6.35925293,39.14213562,39.14213562,3.196704811,3.196704811,2874.583496,2874.607666,NA,26.96629213,1.011235955,59.3258427,12.35955056,0.337078652,"Ascending Limb",4,30.7848,153.07,3948.766296
"dh","dh1","rw2",307,121.6,39.90118998,-105.906479,NA,2.4,"monitoring","12:00",2.4,NA,1.91,0.01,1.11,2.22,15.57,0.06,0.37,0.03,0,2.86,NA,2.4,2022-05-31,"FEF3070209i1h",381.6219736,9.21633262,4.211533539,0,9.69916174,8.783290199,7.485234073,6.459863344,4.120400911,1.233111821,0.585258286,0.100507812,0.458003176+0i,46683.76994,7.276715899,2.937243493,3.97532448,1.570093343,3.840138592,1.83047093,0.403649604,0.738868867,"dh1_rw2",1.25,"dinf",1.25e-06,1,0.079258813,1,"DH1_rw2",1,1,2,1,20,20,40,20,"dh1",2022,0.065771155,0.06573255,0.215004429,0.215461239,6.545880318,6.545880318,6.944387918,6.944387918,6.35925293,6.35925293,39.14213562,39.14213562,3.196704811,3.196704811,2874.223877,2874.088135,NA,26.96629213,1.011235955,59.3258427,12.35955056,0.337078652,"Ascending Limb",4,0,278.77,0
"dh","dh1","rw2",325,121.6,39.90118998,-105.906479,NA,2.295,"synoptic","9:30",2.295,NA,1.8,0.01,1.05,1.81,14.36,0.06,0.31,0.05,0,2.97,NA,2.295,2022-06-07,"FEF3250308i1h",500.62,6.8776,3.7183,0,8.5632,7.9345,7.3062,6.7332,5.3195,3.3178,2.912,2.5288,1.3578+0i,449000,379.19,21.357,30.173,1.6008,2.996775599,12.56719584,0.056322688,0.707818248,"dh1_rw2",1.25,"dinf",1.25e-06,1,0.104913863,1,"DH1_rw2",1,1,2,1,20,20,40,20,"dh1",2022,0.065771155,0.06573255,0.215004429,0.215461239,6.545880318,6.545880318,6.944387918,6.944387918,6.35925293,6.35925293,39.14213562,39.14213562,3.196704811,3.196704811,2874.223877,2874.088135,NA,26.96629213,1.011235955,59.3258427,12.35955056,0.337078652,"Ascending Limb",4,30.7848,153.07,3948.766296
"dh","dh2","rw1",344,95.3,39.89997896,-105.913093,NA,2.026,"synoptic","11:30",2.026,NA,1.37,0.02,0.82,1.83,17.25,0.04,0.25,0.15,0,1.55,NA,2.026,2022-06-08,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dh2_rw1",74.25,"dinf",7.425e-05,2,0.108057031,0.649335583,"DH2_rw1",346,322,51,7,47.6584022,44.35261708,7.024793388,0.964187328,"dh2",2022,0.07490999,0.075077504,0.202306837,0.203305334,4.829034328,4.715926647,22.4644153,23.16730634,87.35167938,89.3861084,217.1491088,214.1421356,44.59948114,18.07161484,3034.884033,3037.186523,657.1,4.761904762,0,95.23809524,0,0,"Ascending Limb",4,43.6118,123.99,3692.09648676
"lexen","lexen1","rw1",34,106,39.89253801,-105.925179,NA,1.58,"monitoring","9:31",1.58,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.58,NA,2021-06-02,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lexen1_rw1",11.75,"dinf",1.18e-05,1,0.046694456,1,"LEXEN1_rw1",466,515,82,3,43.71482176,48.31144465,7.692307692,0.281425891,"lexen1 rw1",2021,0.06641891,0.066734016,0.219868436,0.220140189,4.856700897,4.804821491,22.85408433,21.98717742,68.37517071,66.35498047,146.1416961,123.137085,72.02373454,67.60793969,3100.65332,3098.64624,0,73.33333333,0,26.66666667,0,0,"Ascending Limb",4,7.6454,286.47,2157.4860076
"lexen","lexen1","rw1",278,106,39.89253801,-105.925179,NA,4.69,"monitoring","9:20",4.69,NA,1.53,0.02,0.67,1.28,9,0.02,0.44,0.12,0,1.82,NA,4.69,2022-05-17,"FEF2780307i1h",3272.2,36.89,22.763,0,52.422,50.003,45.214,41.733,34.565,23.499,19.403,17.019,1.0011+0i,537000,679.28,21.609,28.897,1.443,7.865671642,23.50693844,0.031811624,0.747793889,"lexen1_rw1",11.75,"dinf",1.18e-05,1,0.064675644,1,"LEXEN1_rw1",466,515,82,3,43.71482176,48.31144465,7.692307692,0.281425891,"lexen1 rw1",2022,0.06641891,0.066734016,0.219868436,0.220140189,4.856700897,4.804821491,22.85408433,21.98717742,68.37517071,66.35498047,146.1416961,123.137085,72.02373454,67.60793969,3100.65332,3098.64624,0,73.33333333,0,26.66666667,0,0,"Ascending Limb",4,17.9578,342.05,5850.75539524
"lexen","lexen1","rw2",35,119.5,39.89245385,-105.925163,NA,1.95,"monitoring","9:41",1.95,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.95,NA,2021-06-02,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lexen1_rw2",9.5,"dinf",9.5e-06,1,0.046694456,1,"LEXEN1_rw2",466,511,82,1,43.96226415,48.20754717,7.735849057,0.094339623,"lexen1 rw2",2021,0.06619604,0.06591754,0.219780698,0.219571888,4.854759216,4.802574158,22.87898586,21.98717742,68.49979271,66.55664063,146.4953387,123.137085,72.08802334,67.60793969,3100.891113,3098.736328,0,72.4137931,0,27.5862069,0,0,"Ascending Limb",4,7.6454,286.47,2157.4860076
"dhs","dhs1","lw1",327,117,39.901841,-105.919437,NA,2.251,"synoptic","10:25",2.251,NA,1.02,0.02,0.56,1.49,18.4,0.03,0.27,0.11,0,1.83,NA,2.251,2022-06-07,"FEF3270308i1h",513.47,6.9652,3.8991,0,8.9795,8.3618,7.5534,6.8892,5.4645,3.4016,2.929,2.5062,1.2737+0i,426000,275.96,20.415,26.818,1.5898,3.094269214,10.29010366,0.073978113,0.761242449,"dhs1_lw1",10,"dinf",1e-05,1,0.050885347,0.296789357,"DHS1_lw1",2016,234,15,2,88.92809881,10.32201147,0.661667402,0.08822232,"dhs1",2022,0.053891994,0.050378725,0.197397426,0.196519643,6.01870203,6.07103157,16.87667449,15.34673187,102.8553969,102.8303223,346.6339011,356.9848481,170.8107054,170.022973,3178.354492,3179.075928,1344.39,45.36082474,3.092783505,15.46391753,36.08247423,0,"Ascending Limb",4,30.7848,153.07,3948.766296
"dhs","dhs1","rw1",328,121,39.90191904,-105.919397,NA,2.1,"synoptic","10:30",2.1,NA,1.1,0.03,0.69,1.61,21.32,0.04,0.31,0.12,0,1.86,NA,2.1,2022-06-07,"FEF3280425i1h",547.13,6.5268,3.8903,0,8.9593,8.4272,7.6772,7.074,5.6523,3.9496,3.4413,3.1345,1.4297+0i,202000,256.58,8.0801,10.562,1.5632,3.108,24.29274759,0.031491543,0.765016095,"dhs1_rw1",10,"dinf",1e-05,1,0.050885347,0.296789357,"DHS1_rw1",2016,234,15,2,88.92809881,10.32201147,0.661667402,0.08822232,"dhs1",2022,0.053891994,0.050378725,0.197397426,0.196519643,6.01870203,6.07103157,16.87667449,15.34673187,102.8553969,102.8303223,346.6339011,356.9848481,170.8107054,170.022973,3178.354492,3179.075928,1344.39,45.36082474,3.092783505,15.46391753,36.08247423,0,"Ascending Limb",4,30.7848,153.07,3948.766296
"dhs","dhs1","rw1",329,119,39.90191904,-105.919397,NA,9.117,"monitoring","10:30",9.117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.117,2022-06-07,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dhs1_rw1",10,"dinf",1e-05,1,0.050885347,0.296789357,"DHS1_rw1",2016,234,15,2,88.92809881,10.32201147,0.661667402,0.08822232,"",NA,0.053891994,0.050378725,0.197397426,0.196519643,6.01870203,6.07103157,16.87667449,15.34673187,102.8553969,102.8303223,346.6339011,356.9848481,170.8107054,170.022973,3178.354492,3179.075928,1344.39,45.36082474,3.092783505,15.46391753,36.08247423,0,"Ascending Limb",4,30.7848,153.07,3948.766296
"dhs","dhs1","rw1",328,121,39.90191904,-105.919397,NA,2.1,"synoptic","10:30",2.1,NA,1.1,0.03,0.69,1.61,21.32,0.04,0.31,0.12,0,1.86,NA,2.1,2022-06-07,"FEF3280307i1h",361.8,6.1379,3.2973,0,7.5937,6.9754,6.1488,5.4485,3.9026,1.7688,1.3113,0.9181,0.72701+0i,48165,11.049,3.0042,3.6793,1.582,2.922809524,3.003016878,0.271897909,0.816514011,"dhs1_rw1",10,"dinf",1e-05,1,0.050885347,0.296789357,"DHS1_rw1",2016,234,15,2,88.92809881,10.32201147,0.661667402,0.08822232,"dhs1",2022,0.053891994,0.050378725,0.197397426,0.196519643,6.01870203,6.07103157,16.87667449,15.34673187,102.8553969,102.8303223,346.6339011,356.9848481,170.8107054,170.022973,3178.354492,3179.075928,1344.39,45.36082474,3.092783505,15.46391753,36.08247423,0,"Ascending Limb",4,30.7848,153.07,3948.766296
"dhs","dhs2","rw1",331,117.5,39.90390304,-105.926465,NA,1.173,"synoptic","12:10",1.173,NA,0.85,0.02,0.28,1.18,13.63,0.01,0.65,0.3,0,0.73,NA,1.173,2022-06-07,"FEF3310308i1h",293.61,3.2268,1.9858,0,4.5733,4.3184,3.8956,3.5755,2.9907,2.2008,2.0139,1.9231,1.7877+0i,307000,628.36,9.057,14.372,1.6147,2.750895141,43.72112441,0.014413712,0.630183691,"dhs2_rw1",209323.5,"dinf",0.2093235,2,0.051593268,0.095813317,"DHS2_rw1",2324,1685,756,289,45.9833795,33.33992877,14.95844875,5.718242976,"",NA,0.053891994,0.050378725,0.197397426,0.196519643,6.01870203,6.07103157,16.87667449,15.34673187,102.8553969,102.8303223,346.6339011,356.9848481,170.8107054,170.022973,3178.354492,3179.075928,1344.39,5.369127517,13.08724832,39.59731544,2.684563758,39.26174497,"Ascending Limb",4,30.7848,153.07,3948.766296
"dhs","dhs2","stream",332,NA,39.9038117,-105.9266447,NA,0.7547,"synoptic","12:15",0.7547,NA,0.92,0.01,0.3,1.81,21.8,0.01,0.16,0.38,0,0.84,NA,0.7547,2022-06-07,"FEF332i3",102.44,1.1709,0.66481,0,1.531,1.4587,1.3307,1.2425,1.0454,0.80397,0.73588,0.67798,1.9854+0i,65836,109.65,1.8539,2.8325,1.6287,1.551477408,38.7113857,0.016907433,0.65451015,"dhs2_stream",2.5,"dinf",2.5e-06,2,0.051734852,0.095813317,"DHS2_stream",2324,1684,756,289,45.99247972,33.32673659,14.96140906,5.719374629,"",NA,0.04986074,0.049300157,0.180477917,0.193049684,5.716463566,5.428619862,25.08237607,25.19077021,72.83842825,63.26171875,170.8895873,158.2842712,96.42200424,95.75789391,3354.641846,3338.919922,2067.89,5.369127517,13.08724832,39.59731544,2.684563758,39.26174497,"Ascending Limb",4,30.7848,153.07,3948.766296
"dhs","dhs2","lw1",330,116.5,39.90391502,-105.926465,NA,1.717,"synoptic","12:00",1.717,NA,1.21,0.02,0.23,1.45,15.1,0.02,0.41,0.32,0,0.81,NA,1.717,2022-06-07,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dhs2_lw1",7,"dinf",7e-06,2,0.051593268,0.095813317,"DHS2_lw1",2589,1833,811,297,46.81735986,33.14647378,14.66546112,5.370705244,"",NA,0.049862064,0.049117997,0.180477917,0.193049684,5.714387417,5.428619862,25.09594046,25.19749164,72.87378227,63.28540039,170.972829,158.2842712,96.42214442,95.75789391,3354.75708,3339.066162,2067.89,5.369127517,13.08724832,39.59731544,2.684563758,39.26174497,"Ascending Limb",4,30.7848,153.07,3948.766296
"dhs","dhs2","lw1",336,116.5,39.90391502,-105.926465,NA,1.172,"synoptic","9:00",1.172,NA,2.32,0.02,0.65,2.32,22.08,0.06,2.27,0.21,0,1.58,NA,1.172,2022-06-08,"FEF3360210i1h",119.75,2.2765,1.136,0,2.6163,2.3761,2.0688,1.8184,1.2767,0.5774,0.4139,0.3076,0.7803+0i,54399,34.458,2.9954,4.7035,1.5754,1.942406143,7.326033805,0.086929015,0.636844903,"dhs2_lw1",7,"dinf",7e-06,2,0.055161189,0.095813317,"DHS2_lw1",2589,1833,811,297,46.81735986,33.14647378,14.66546112,5.370705244,"",NA,0.049862064,0.049117997,0.180477917,0.193049684,5.714387417,5.428619862,25.09594046,25.19749164,72.87378227,63.28540039,170.972829,158.2842712,96.42214442,95.75789391,3354.75708,3339.066162,2067.89,5.369127517,13.08724832,39.59731544,2.684563758,39.26174497,"Ascending Limb",4,43.6118,123.99,3692.09648676
"lexen","lexen1","lw2",310,119.3,39.89256701,-105.925078,NA,15.59,"monitoring","10:45",15.59,NA,1.94,0.02,1.99,2.88,33.02,0.03,0.78,0.15,0,4.53,NA,15.59,2022-06-06,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lexen1_lw2",370.25,"dinf",0.00037025,1,0.077389902,1,"LEXEN1_lw2",3538,2459,334,7,55.82202588,38.79772799,5.269801199,0.110444935,"lexen1 lw2",2022,0.04767127,0.045026828,0.212625995,0.215200767,5.622230053,5.470915794,20.86267282,21.25864747,67.80837285,65.70214844,180.8509035,176.9238816,174.9325449,165.575281,3165.212402,3167.683838,0,78.26086957,0,21.73913043,0,0,"Ascending Limb",4,12.827,173.59,2040.1959196
"lexen","lexen1","lw2",32,119.3,39.89256701,-105.925078,NA,1.83,"monitoring","9:05",1.83,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.83,NA,2021-06-02,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lexen1_lw2",370.25,"dinf",0.00037025,1,0.046864357,1,"LEXEN1_lw2",3538,2459,334,7,55.82202588,38.79772799,5.269801199,0.110444935,"lexen1 lw2",2021,0.04767127,0.045026828,0.212625995,0.215200767,5.622230053,5.470915794,20.86267282,21.25864747,67.80837285,65.70214844,180.8509035,176.9238816,174.9325449,165.575281,3165.212402,3167.683838,0,78.26086957,0,21.73913043,0,0,"Ascending Limb",4,7.6454,286.47,2157.4860076
"lexen","lexen1","lw2",296,119.3,39.89256701,-105.925078,NA,1.12,"monitoring","12:55",1.12,NA,2.78,0.02,2.02,3.37,35.45,0.02,1.05,0.17,0,4.9,NA,1.12,2022-05-30,"fef2960310i3",61.309,1.2826,0.55289,0,1.2733,1.1563,0.99285,0.91475,0.70999,0.27073,0.18875,0.12574,0.64209+0i,13662,14.568,0.53201,1.3036,1.6885,1.145178571,11.17520712,0.036519083,0.408108315,"lexen1_lw2",370.25,"dinf",0.00037025,1,0.057058416,1,"LEXEN1_lw2",3538,2459,334,7,55.82202588,38.79772799,5.269801199,0.110444935,"lexen1 lw2",2022,0.04767127,0.045026828,0.212625995,0.215200767,5.622230053,5.470915794,20.86267282,21.25864747,67.80837285,65.70214844,180.8509035,176.9238816,174.9325449,165.575281,3165.212402,3167.683838,0,78.26086957,0,21.73913043,0,0,"Ascending Limb",4,0,277.06,0
"dh","dh2","lw1",343,118,39.90004401,-105.913026,NA,5.125,"synoptic","11:15",5.125,NA,2.13,0.01,1.23,1.45,11.71,0.03,0.75,0.07,0,2.33,NA,5.125,2022-06-08,"FEF3430210i1h",337.17,18.782,3.4251,0,7.8881,7.0095,5.8814,5.0712,3.4711,1.6217,1.2647,0.94063,3.0341+0i,132000,18.857,6.9733,19.446,1.6273,3.664780488,0.969710995,0.369799014,0.358598169,"dh2_lw1",6.75,"dinf",6.75e-06,2,0.108057031,0.649335583,"DH2_lw1",4644,2429,442,65,61.26649077,32.04485488,5.831134565,0.857519789,"dh2",2022,0.043164395,0.034222983,0.203460515,0.204501346,5.878314018,5.711336136,16.8503196,17.16610686,79.78804081,74.95202637,299.7824511,260.2081528,155.6527461,149.1865588,3146.042236,3142.254883,657.1,42.44604317,0,52.87769784,3.956834532,0.71942446,"Ascending Limb",4,43.6118,123.99,3692.09648676
"dhs","dhs1","stream",326,NA,39.90193899,-105.919389,NA,1.268,"synoptic","10:20",1.268,NA,1.12,0.06,0.52,1.64,20.57,0.03,0.19,0.03,0,1.9,NA,1.268,2022-06-07,"FEF3260308i1h",181.11,2.9583,1.4761,0,3.3995,3.1264,2.8005,2.4711,1.8798,1.1281,0.93966,0.78773,1.1963+0i,207000,130.62,9.1013,13.982,1.5534,2.333044164,9.342011157,0.069677691,0.650929767,"dhs1_stream",779515.25,"dinf",0.77951525,1,0.050885347,0.296789357,"DHS1_stream",11860,6853,2214,616,55.05268533,31.81079701,10.27712018,2.859397484,"dhs1",2022,0.05476604,0.054325204,0.197056442,0.201040596,6.043188095,5.871785164,21.24626088,20.24646661,74.36938919,65.90161133,204.9150285,185.5634919,110.7477179,106.9639588,3261.937256,3245.193848,1344.39,18.33150384,6.256860593,43.79802415,17.12403952,14.4895719,"Ascending Limb",4,30.7848,153.07,3948.766296
"dh","dh1","lw1",305,106.1,39.90120599,-105.906487,NA,8.93,"monitoring","11:45",8.93,NA,1.5,0.02,1.3,2.15,22.01,0.02,0.32,0.15,0,1.99,NA,8.93,2022-05-31,"FEF3050307i1h",234,5.5128,2.46,0,5.6654,5.1337,4.3456,3.7573,2.5273,0.94147,0.58671,0.35941,0.66578+0i,122000,27.932,7.0973,10.21,1.5771,0.617334826,2.735749265,0.254092081,0.695132223,"dh1_lw1",3.25,"dinf",3.25e-06,1,0.079258813,1,"DH1_lw1",14945,8745,1911,546,57.1576089,33.44551956,7.30867786,2.088193674,"dh1",2022,0.065771155,0.06573255,0.215004429,0.215461239,5.964905739,5.639928341,17.66249613,17.44597524,71.92214962,66.47851563,245.3751801,215.5634919,147.3110711,146.0053303,3110.446289,3116.968262,NA,26.96629213,1.011235955,59.3258427,12.35955056,0.337078652,"Ascending Limb",4,0,278.77,0
"dh","dh1","lw1",285,106.1,39.90120599,-105.906487,NA,3.72,"monitoring","14:00",3.72,NA,2.62,0.06,1.5,2.91,25.01,0.07,0.36,0.07,0,4.43,NA,3.72,2022-05-17,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dh1_lw1",3.25,"dinf",3.25e-06,1,0.078635842,1,"DH1_lw1",14945,8745,1911,546,57.1576089,33.44551956,7.30867786,2.088193674,"dh1",2022,0.065771155,0.06573255,0.215004429,0.215461239,5.964905739,5.639928341,17.66249613,17.44597524,71.92214962,66.47851563,245.3751801,215.5634919,147.3110711,146.0053303,3110.446289,3116.968262,NA,26.96629213,1.011235955,59.3258427,12.35955056,0.337078652,"Ascending Limb",4,17.9578,342.05,5850.75539524
"dh","dh1","lw1",323,106.1,39.90120599,-105.906487,NA,2.5,"synoptic","9:00",2.5,NA,1.88,0.07,1.2,1.91,19.15,0.06,0.32,0.15,0,3.13,NA,2.5,2022-06-07,"FEF3230307i1h",181.86,5.0573,2.0219,0,4.6564,4.1822,3.4768,2.9698,1.9604,0.62826,0.36838,0.17543,0.60612+0i,95168,8.7631,5.9717,8.7225,1.575,2.02292,1.004654629,0.681459757,0.6846317,"dh1_lw1",3.25,"dinf",3.25e-06,1,0.105451882,1,"DH1_lw1",14945,8745,1911,546,57.1576089,33.44551956,7.30867786,2.088193674,"dh1",2022,0.065771155,0.06573255,0.215004429,0.215461239,5.964905739,5.639928341,17.66249613,17.44597524,71.92214962,66.47851563,245.3751801,215.5634919,147.3110711,146.0053303,3110.446289,3116.968262,NA,26.96629213,1.011235955,59.3258427,12.35955056,0.337078652,"Ascending Limb",4,30.7848,153.07,3948.766296
"lexen","lexen1","lw1",33,92.3,39.89254497,-105.925119,NA,1.33,"monitoring","9:20",1.33,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33,NA,2021-06-02,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lexen1_lw1",129.75,"dinf",0.00012975,1,0.046864357,1,"LEXEN1_lw1",17595,15886,3878,662,46.27705742,41.78217301,10.19962652,1.741143053,"lexen1 lw1",2021,0.05811049,0.058170617,0.201131895,0.202162355,5.873808861,5.681762218,21.4852633,21.44233679,81.25526691,73.09936523,206.5070371,185.5634919,131.262529,142.9402997,3279.899414,3280.159668,0,33.1838565,3.587443946,55.00747384,0,8.22122571,"Ascending Limb",4,7.6454,286.47,2157.4860076
"lexen","lexen1","lw1",297,92.3,39.89254497,-105.925119,NA,2.32,"monitoring","13:00",2.32,NA,1.45,0.01,0.64,1.44,12.35,0.03,0.26,0.12,0,2.19,NA,2.32,2022-05-30,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lexen1_lw1",129.75,"dinf",0.00012975,1,0.057058416,1,"LEXEN1_lw1",17595,15886,3878,662,46.27705742,41.78217301,10.19962652,1.741143053,"lexen1 lw1",2022,0.05811049,0.058170617,0.201131895,0.202162355,5.873808861,5.681762218,21.4852633,21.44233679,81.25526691,73.09936523,206.5070371,185.5634919,131.262529,142.9402997,3279.899414,3280.159668,0,33.1838565,3.587443946,55.00747384,0,8.22122571,"Ascending Limb",4,0,277.06,0
